,Column_1,Column_2,Column_3,Column_4,Column_5
25906,24,1,6,20,9
25907,1,9,12,24,14
25908,2,6,47,1,4
25909,16,26,1,1,16
25910,32,1,1,13,13
25911,11,35,4,3,7
25912,12,5,36,4,3
25913,11,1,36,11,1
25914,10,13,8,12,17
25915,3,5,13,11,28
25916,7,10,8,4,31
25917,26,5,26,1,2
25918,2,25,7,22,4
25919,16,1,19,13,11
25920,9,6,6,28,11
25921,13,1,12,28,6
25922,6,5,1,31,17
25923,1,2,19,18,20
25924,19,7,4,19,11
25925,8,31,8,4,9
25926,1,25,9,6,19
25927,9,14,3,32,2
25928,11,4,8,7,30
25929,3,10,31,7,9
25930,13,6,11,13,17
25931,9,9,3,8,31
25932,31,3,23,2,1
25933,7,18,2,5,28
25934,11,11,6,9,23
25935,3,9,6,39,3
25936,31,8,5,8,8
25937,5,20,3,8,24
25938,5,6,14,13,22
25939,7,8,19,25,1
25940,32,3,3,9,13
25941,3,14,9,14,20
25942,16,1,7,9,27
25943,12,18,13,10,7
25944,1,5,13,17,24
25945,1,5,24,6,24
25946,23,15,12,2,8
25947,3,3,29,23,2
25948,8,12,2,28,10
25949,9,2,15,16,18
25950,8,37,3,9,3
25951,1,29,20,3,7
25952,27,21,3,5,4
25953,17,23,8,11,1
25954,13,7,1,6,33
25955,5,9,3,11,32
25956,3,25,11,8,13
25957,3,24,25,4,4
25958,34,4,1,11,10
25959,7,1,19,11,22
25960,4,24,25,1,6
25961,9,15,13,19,4
25962,1,9,4,37,9
25963,38,8,6,7,1
25964,11,9,2,8,30
25965,14,1,29,2,14
25966,23,12,14,1,10
25967,26,15,6,5,8
25968,25,9,4,16,6
25969,8,11,15,8,18
25970,21,12,4,13,10
25971,5,30,16,8,1
25972,12,9,11,7,21
25973,16,16,12,1,15
25974,4,5,4,46,1
25975,12,9,1,36,2
25976,10,14,4,29,3
25977,2,8,19,6,25
25978,32,6,2,16,4
25979,15,17,13,3,12
25980,33,18,4,2,3
25981,22,5,20,1,12
25982,10,1,9,2,38
25983,38,8,1,1,12
25984,11,1,2,4,42
25985,1,1,27,7,24
25986,20,2,9,10,19
25987,39,5,5,5,6
25988,6,24,3,4,23
25989,7,1,14,28,10
25990,32,8,11,3,6
25991,4,24,5,22,5
25992,9,4,14,20,13
25993,7,24,3,3,23
25994,23,5,11,4,17
25995,4,8,20,13,15
25996,16,2,19,13,10
25997,6,29,5,11,9
25998,21,1,6,18,14
25999,3,15,7,7,28
26000,6,23,2,2,27
26001,24,10,8,6,12
26002,3,18,28,1,10
26003,14,15,9,19,3
26004,16,16,1,15,12
26005,13,26,11,3,7
26006,1,19,12,24,4
26007,6,2,27,14,11
26008,3,1,44,4,8
26009,24,9,1,2,24
26010,18,18,7,5,12
26011,11,34,7,1,7
26012,15,7,29,5,4
26013,7,2,39,5,7
26014,1,15,4,6,34
26015,4,9,14,27,6
26016,5,1,16,16,22
26017,10,32,5,4,9
26018,7,23,11,7,12
26019,15,14,4,21,6
26020,1,22,12,19,6
26021,7,15,6,7,25
26022,2,26,2,7,23
26023,2,4,21,25,8
26024,3,7,28,4,18
26025,15,7,19,1,18
26026,15,16,5,23,1
26027,4,4,31,3,18
26028,18,16,13,6,7
26029,23,6,12,6,13
26030,12,25,14,1,8
26031,10,2,15,19,14
26032,20,10,4,7,19
26033,25,5,7,13,10
26034,17,1,1,32,9
26035,10,5,8,6,31
26036,12,22,7,2,17
26037,10,3,21,5,21
26038,7,2,36,14,1
26039,12,14,2,16,16
26040,5,1,7,18,29
26041,20,9,8,7,16
26042,2,2,17,30,9
26043,15,31,3,7,4
26044,11,13,10,21,5
26045,1,14,1,2,42
26046,15,22,16,6,1
26047,17,8,13,10,12
26048,11,33,1,6,9
26049,19,9,10,12,10
26050,20,5,15,10,10
26051,11,6,1,31,11
26052,10,6,3,27,14
26053,6,14,15,16,9
26054,5,7,1,22,25
26055,4,4,12,15,25
26056,12,12,3,9,24
26057,4,9,23,3,21
26058,7,13,8,4,28
26059,3,11,1,35,10
26060,1,23,27,8,1
26061,11,2,8,19,20
26062,5,2,37,5,11
26063,7,21,12,5,15
26064,21,1,10,19,9
26065,9,22,19,6,4
26066,19,4,12,23,2
26067,2,29,26,1,2
26068,18,6,11,8,17
26069,4,1,2,13,40
26070,5,7,26,10,12
26071,22,6,11,5,16
26072,13,4,4,20,19
26073,3,20,15,2,20
26074,15,8,5,11,21
26075,22,15,20,2,1
26076,1,13,25,12,9
26077,4,11,17,20,8
26078,4,29,6,20,1
26079,12,13,7,1,27
26080,18,18,14,4,6
26081,9,19,22,2,8
26082,7,32,3,4,14
26083,11,1,22,3,23
26084,6,3,5,30,16
26085,24,3,13,2,18
26086,10,24,3,5,18
26087,16,5,34,3,2
26088,7,10,40,2,1
26089,3,4,46,3,4
26090,5,27,10,9,9
26091,6,35,1,16,2
26092,6,9,18,8,19
26093,23,10,5,14,8
26094,7,22,10,5,16
26095,28,11,8,4,9
26096,4,27,5,23,1
26097,30,2,18,5,5
26098,22,4,20,11,3
26099,22,4,29,3,2
26100,11,22,15,4,8
26101,2,19,8,28,3
26102,5,14,14,5,22
26103,13,28,6,6,7
26104,12,19,3,8,18
26105,24,3,19,9,5
26106,12,25,20,2,1
26107,17,28,3,6,6
26108,11,2,13,29,5
26109,32,9,13,5,1
26110,18,8,1,29,4
26111,4,28,16,6,6
26112,7,1,21,6,25
26113,5,3,23,19,10
26114,20,2,8,26,4
26115,7,11,13,15,14
26116,5,2,18,3,32
26117,23,1,2,1,33
26118,2,13,27,5,13
26119,31,16,3,1,9
26120,15,2,24,2,17
26121,1,33,7,6,13
26122,9,3,21,2,25
26123,16,8,21,12,3
26124,3,7,20,20,10
26125,4,8,2,36,10
26126,6,8,13,1,32
26127,8,26,13,8,5
26128,9,1,15,4,31
26129,2,3,3,20,32
26130,2,12,20,6,20
26131,4,29,7,3,17
26132,6,2,4,43,5
26133,5,10,16,22,7
26134,13,17,15,8,7
26135,10,8,13,6,23
26136,14,2,17,5,22
26137,1,35,4,8,12
26138,13,22,10,9,6
26139,6,24,17,11,2
26140,2,13,2,40,3
26141,1,22,2,17,18
26142,1,4,24,29,2
26143,44,1,2,11,2
26144,14,7,6,16,17
26145,4,12,7,11,26
26146,3,14,11,2,30
26147,3,21,4,28,4
26148,13,42,1,1,3
26149,22,11,16,6,5
26150,6,13,17,4,20
26151,10,2,7,11,30
26152,2,12,6,33,7
26153,30,13,11,5,1
26154,23,1,11,16,9
26155,8,12,8,15,17
26156,40,8,3,7,2
26157,4,12,21,12,11
26158,10,29,3,9,9
26159,1,12,40,2,5
26160,9,11,22,15,3
26161,6,5,10,34,5
26162,15,6,17,14,8
26163,5,12,17,9,17
26164,4,7,21,14,14
26165,21,16,9,8,6
26166,36,8,8,6,2
26167,14,27,1,13,5
26168,27,4,2,4,23
26169,24,3,11,1,21
26170,8,14,24,7,7
26171,6,4,36,9,5
26172,30,1,4,5,20
26173,12,14,12,14,8
26174,23,9,7,13,8
26175,21,4,6,4,25
26176,3,8,6,26,17
26177,23,13,7,5,12
26178,2,8,13,25,12
26179,38,3,8,4,7
26180,11,23,10,3,13
26181,25,23,6,1,5
26182,10,12,12,10,16
26183,22,32,1,4,1
26184,35,1,6,16,2
26185,10,2,6,18,24
26186,22,1,4,17,16
26187,12,33,6,6,3
26188,14,26,8,4,8
26189,3,13,21,14,9
26190,1,16,9,19,15
26191,20,5,9,7,19
26192,15,5,37,2,1
26193,1,6,39,9,5
26194,1,8,31,13,7
26195,6,2,32,19,1
26196,28,3,7,16,6
26197,2,4,36,13,5
26198,20,2,19,12,7
26199,21,3,22,3,11
26200,2,6,19,7,26
26201,12,7,19,11,11
26202,12,18,18,3,9
26203,30,2,6,13,9
26204,14,22,15,7,2
26205,6,3,30,2,19
26206,22,17,6,8,7
26207,3,17,20,3,17
26208,7,13,30,9,1
26209,2,8,32,16,2
26210,12,14,15,18,1
26211,6,15,15,17,7
26212,17,24,4,1,14
26213,2,19,17,4,18
26214,3,38,12,2,5
26215,10,24,9,14,3
26216,12,7,6,12,23
26217,6,14,8,15,17
26218,9,16,22,6,7
26219,12,10,11,23,4
26220,24,2,1,6,27
26221,6,16,16,9,13
26222,3,5,12,4,36
26223,10,18,25,2,5
26224,17,9,4,26,4
26225,25,17,3,7,8
26226,11,16,3,28,2
26227,13,31,4,5,7
26228,25,4,6,11,14
26229,6,12,10,28,4
26230,9,6,16,26,3
26231,3,11,13,10,23
26232,28,10,3,6,13
26233,2,7,18,1,32
26234,17,2,10,26,5
26235,10,33,6,5,6
26236,9,19,25,3,4
26237,17,6,22,6,9
26238,6,1,38,13,2
26239,7,18,2,32,1
26240,5,4,18,5,28
26241,12,1,13,3,31
26242,6,1,17,30,6
26243,8,2,2,40,8
26244,7,9,13,6,25
26245,18,14,12,11,5
26246,5,12,21,18,4
26247,8,11,4,5,32
26248,4,13,7,18,18
26249,6,1,8,6,39
26250,1,5,26,7,21
26251,10,6,10,33,1
26252,1,2,6,48,3
26253,1,1,53,1,4
26254,6,13,7,9,25
26255,11,28,8,9,4
26256,1,7,19,6,27
26257,4,13,1,13,29
26258,12,13,18,10,7
26259,5,7,34,3,11
26260,17,19,13,3,8
26261,21,23,2,6,8
26262,2,22,16,11,9
26263,3,20,14,9,14
26264,14,24,13,6,3
26265,13,4,3,5,35
26266,38,10,6,2,4
26267,19,7,19,14,1
26268,2,8,10,29,11
26269,18,20,2,8,12
26270,10,29,8,1,12
26271,5,21,12,4,18
26272,10,11,26,4,9
26273,10,27,6,3,14
26274,6,27,2,7,18
26275,40,10,1,7,2
26276,18,23,3,6,10
26277,3,9,5,38,5
26278,8,6,9,17,20
26279,5,23,13,4,15
26280,9,39,1,10,1
26281,5,13,5,10,27
26282,17,16,2,9,16
26283,4,20,7,15,14
26284,10,7,37,5,1
26285,19,4,11,24,2
26286,15,1,31,7,6
26287,4,17,1,28,10
26288,1,1,20,10,28
26289,18,9,2,20,11
26290,37,3,6,12,2
26291,6,24,10,18,2
26292,9,3,24,7,17
26293,32,18,5,1,4
26294,16,7,2,5,30
26295,10,8,9,23,10
26296,1,6,2,39,12
26297,8,4,9,24,15
26298,11,13,24,11,1
26299,29,16,9,1,5
26300,5,2,34,2,17
26301,14,11,7,17,11
26302,12,1,1,32,14
26303,17,1,17,23,2
26304,5,20,2,28,5
26305,36,13,2,4,5
26306,8,10,15,9,18
26307,11,1,15,4,29
26308,17,5,2,2,34
26309,12,5,4,31,8
26310,15,18,13,3,11
26311,2,13,34,2,9
26312,4,4,19,9,24
26313,10,19,3,8,20
26314,19,18,4,13,6
26315,1,12,5,32,10
26316,27,7,6,8,12
26317,3,31,15,9,2
26318,18,4,3,14,21
26319,6,2,20,19,13
26320,11,17,25,3,4
26321,4,2,21,31,2
26322,27,4,11,1,17
26323,23,3,17,8,9
26324,5,1,9,25,20
26325,2,33,13,5,7
26326,33,1,11,4,11
26327,10,10,5,19,16
26328,6,18,21,6,9
26329,44,1,6,3,6
26330,7,30,5,2,16
26331,15,4,8,3,30
26332,13,7,10,4,26
26333,14,15,12,4,15
26334,6,4,3,29,18
26335,6,16,15,13,10
26336,4,41,12,1,2
26337,1,11,6,2,40
26338,10,38,3,1,8
26339,14,7,21,17,1
26340,2,26,15,9,8
26341,3,9,40,7,1
26342,31,4,15,7,3
26343,2,7,8,27,16
26344,13,7,27,3,10
26345,16,20,10,1,13
26346,4,28,3,2,23
26347,13,12,2,21,12
26348,3,12,15,7,23
26349,26,24,2,7,1
26350,35,3,4,16,2
26351,1,3,1,3,52
26352,17,5,8,6,24
26353,9,8,33,2,8
26354,11,11,6,28,4
26355,17,7,20,8,8
26356,18,2,25,13,2
26357,17,18,5,15,5
26358,3,33,3,6,15
26359,10,3,9,25,13
26360,13,1,7,38,1
26361,4,6,23,11,16
26362,31,10,1,11,7
26363,19,2,2,27,10
26364,5,6,9,14,26
26365,33,4,1,4,18
26366,2,35,1,19,3
26367,24,1,6,26,3
26368,4,19,14,18,5
26369,2,3,11,43,1
26370,8,7,14,24,7
26371,20,17,5,2,16
26372,4,7,11,31,7
26373,7,5,15,21,12
26374,9,1,18,3,29
26375,19,1,11,15,14
26376,4,11,19,12,14
26377,3,8,42,3,4
26378,29,14,2,14,1
26379,9,34,1,8,8
26380,3,16,10,22,9
26381,27,1,6,6,20
26382,4,3,9,36,8
26383,25,10,10,9,6
26384,30,20,6,2,2
26385,1,12,13,33,1
26386,23,1,7,2,27
26387,14,15,15,5,11
26388,26,15,8,3,8
26389,5,25,7,19,4
26390,13,8,17,9,13
26391,11,9,1,20,19
26392,13,4,25,12,6
26393,17,14,1,15,13
26394,5,12,21,4,18
26395,8,4,10,23,15
26396,35,9,2,12,2
26397,5,8,28,1,18
26398,14,7,1,23,15
26399,4,21,21,5,9
26400,2,6,4,27,21
26401,6,3,19,28,4
26402,11,39,7,2,1
26403,7,22,14,2,15
26404,8,6,4,10,32
26405,2,16,12,16,14
26406,33,2,20,3,2
26407,29,5,3,1,22
26408,5,17,5,31,2
26409,8,21,3,8,20
26410,20,12,17,10,1
26411,36,11,7,5,1
26412,3,2,2,3,50
26413,2,6,19,27,6
26414,10,4,4,10,32
26415,19,4,3,33,1
26416,3,8,10,14,25
26417,4,6,7,23,20
26418,11,1,9,33,6
26419,4,18,24,9,5
26420,22,20,10,4,4
26421,15,9,16,9,11
26422,12,13,3,31,1
26423,29,3,17,9,2
26424,6,12,23,3,16
26425,7,13,30,7,3
26426,1,30,1,11,17
26427,25,2,9,5,19
26428,20,5,1,28,6
26429,22,13,10,9,6
26430,3,21,5,28,3
26431,2,2,26,1,29
26432,40,10,2,7,1
26433,24,6,9,10,11
26434,4,2,27,21,6
26435,4,3,9,33,11
26436,44,1,2,1,12
26437,23,16,3,9,9
26438,12,3,9,35,1
26439,40,3,5,11,1
26440,19,26,3,6,6
26441,12,11,1,4,32
26442,10,24,19,4,3
26443,1,48,2,4,5
26444,19,6,5,4,26
26445,10,29,5,4,12
26446,6,11,5,22,16
26447,28,10,1,2,19
26448,3,39,2,12,4
26449,1,15,4,3,37
26450,32,4,5,9,10
26451,14,6,10,13,17
26452,19,6,9,18,8
26453,17,8,15,13,7
26454,26,13,5,3,13
26455,19,3,5,7,26
26456,5,5,11,28,11
26457,11,19,13,9,8
26458,9,2,7,25,17
26459,19,19,20,1,1
26460,5,15,9,10,21
26461,3,26,2,2,27
26462,1,1,1,14,43
26463,2,26,7,14,11
26464,6,23,13,6,12
26465,23,2,9,15,11
26466,38,1,5,5,11
26467,5,19,12,13,11
26468,26,5,5,20,4
26469,20,10,17,5,8
26470,12,5,15,14,14
26471,10,14,28,7,1
26472,3,24,10,12,11
26473,26,5,4,14,11
26474,2,2,32,9,15
26475,4,15,20,16,5
26476,16,33,3,4,4
26477,12,1,2,11,34
26478,11,16,17,7,9
26479,11,21,18,2,8
26480,14,5,26,1,14
26481,15,1,31,7,6
26482,32,8,6,13,1
26483,19,9,6,12,14
26484,8,18,3,5,26
26485,10,4,4,11,31
26486,8,13,27,8,4
26487,26,4,23,6,1
26488,1,4,25,20,10
26489,12,23,12,10,3
26490,9,1,19,20,11
26491,5,11,13,18,13
26492,7,9,13,30,1
26493,19,9,16,4,12
26494,16,5,11,13,15
26495,11,35,3,9,2
26496,30,2,1,18,9
26497,5,8,9,16,22
26498,43,4,9,1,3
26499,4,11,13,20,12
26500,22,22,12,3,1
26501,14,8,12,14,12
26502,8,2,27,16,7
26503,16,12,19,8,5
26504,6,21,16,1,16
26505,11,9,12,11,17
26506,12,25,3,16,4
26507,19,26,10,3,2
26508,2,1,40,4,13
26509,3,10,4,8,35
26510,2,26,20,10,2
26511,2,25,17,11,5
26512,4,8,5,39,4
26513,4,45,2,5,4
26514,1,1,41,2,15
26515,1,3,5,24,27
26516,16,16,19,7,2
26517,3,9,8,19,21
26518,6,7,22,8,17
26519,1,25,1,18,15
26520,19,7,5,5,24
26521,1,11,27,16,5
26522,9,9,1,25,16
26523,15,1,37,5,2
26524,8,14,9,22,7
26525,1,29,3,21,6
26526,16,12,10,19,3
26527,5,6,16,26,7
26528,1,22,3,33,1
26529,8,11,12,16,13
26530,1,36,9,9,5
26531,10,5,27,15,3
26532,21,12,14,7,6
26533,17,20,14,7,2
26534,4,34,15,4,3
26535,19,3,11,9,18
26536,2,20,23,14,1
26537,11,11,19,11,8
26538,2,1,22,15,20
26539,46,2,3,7,2
26540,3,13,30,13,1
26541,26,10,9,11,4
26542,29,6,18,6,1
26543,9,3,26,11,11
26544,13,1,30,2,14
26545,11,14,24,8,3
26546,16,9,15,6,14
26547,10,22,13,10,5
26548,9,6,3,1,41
26549,7,10,17,4,22
26550,1,21,15,15,8
26551,2,14,22,14,8
26552,1,46,3,3,7
26553,14,15,2,17,12
26554,5,17,18,5,15
26555,5,13,7,33,2
26556,1,7,10,27,15
26557,31,11,1,3,14
26558,9,1,17,30,3
26559,8,3,10,27,12
26560,9,28,5,10,8
26561,1,12,16,25,6
26562,7,18,12,5,18
26563,15,3,25,2,15
26564,19,15,18,7,1
26565,1,18,18,15,8
26566,20,8,1,4,27
26567,14,11,4,29,2
26568,8,16,20,2,14
26569,8,3,37,5,7
26570,8,10,8,30,4
26571,15,28,1,10,6
26572,32,1,2,17,8
26573,1,34,6,8,11
26574,8,10,18,9,15
26575,1,5,15,36,3
26576,22,4,15,17,2
26577,7,8,38,1,6
26578,6,22,20,5,7
26579,9,1,6,9,35
26580,1,1,8,28,22
26581,21,13,2,17,7
26582,5,6,40,6,3
26583,1,18,26,14,1
26584,4,15,18,13,10
26585,4,31,6,1,18
26586,4,1,10,7,38
26587,1,5,8,15,31
26588,4,7,21,21,7
26589,22,2,4,29,3
26590,19,2,9,20,10
26591,5,1,33,2,19
26592,1,43,4,3,9
26593,33,1,13,7,6
26594,36,5,10,8,1
26595,18,5,20,4,13
26596,23,26,4,1,6
26597,27,14,3,15,1
26598,19,8,4,12,17
26599,34,4,16,3,3
26600,11,2,3,22,22
26601,5,5,14,24,12
26602,1,11,15,32,1
26603,1,12,11,35,1
26604,2,16,21,20,1
26605,24,25,1,2,8
26606,2,18,11,28,1
26607,35,14,3,5,3
26608,5,2,20,24,9
26609,1,10,4,40,5
26610,3,21,8,11,17
26611,15,1,7,36,1
26612,8,3,3,29,17
26613,23,2,27,3,5
26614,11,4,23,8,14
26615,17,6,15,21,1
26616,8,9,2,25,16
26617,15,9,23,1,12
26618,27,6,10,9,8
26619,9,3,17,5,26
26620,21,7,6,10,16
26621,14,9,19,15,3
26622,21,10,18,10,1
26623,2,22,4,20,12
26624,2,21,5,24,8
26625,26,4,24,5,1
26626,10,3,13,18,16
26627,5,8,15,30,2
26628,4,13,19,17,7
26629,42,9,3,4,2
26630,31,10,13,4,2
26631,1,6,2,20,31
26632,2,10,27,8,13
26633,8,2,27,10,13
26634,16,19,4,3,18
26635,12,5,10,17,16
26636,4,23,6,15,12
26637,8,2,10,33,7
26638,6,18,10,13,13
26639,31,6,8,4,11
26640,5,6,10,3,36
26641,7,2,3,38,10
26642,23,7,8,2,20
26643,5,11,17,3,24
26644,11,21,1,21,6
26645,26,8,8,3,15
26646,13,17,12,7,11
26647,6,2,5,25,22
26648,13,3,11,4,29
26649,17,5,4,7,27
26650,13,12,7,12,16
26651,1,3,34,2,20
26652,1,20,28,3,8
26653,5,18,29,4,4
26654,12,15,2,4,27
26655,15,24,6,11,4
26656,17,15,2,2,24
26657,10,3,3,41,3
26658,1,52,2,3,2
26659,3,9,42,3,3
26660,51,2,2,2,3
26661,9,12,9,14,16
26662,8,6,33,3,10
26663,16,6,15,19,4
26664,3,14,3,20,20
26665,12,26,3,15,4
26666,9,28,2,7,14
26667,2,7,3,4,44
26668,15,12,6,6,21
26669,1,7,4,19,29
26670,5,25,18,4,8
26671,22,5,3,4,26
26672,14,24,15,6,1
26673,8,5,18,3,26
26674,28,9,1,10,12
26675,19,31,2,5,3
26676,5,6,37,1,11
26677,1,15,22,6,16
26678,22,1,7,26,4
26679,17,28,3,10,2
26680,5,6,36,7,6
26681,16,30,7,4,3
26682,13,5,15,13,14
26683,18,21,2,8,11
26684,17,12,5,21,5
26685,21,18,7,4,10
26686,3,19,2,28,8
26687,9,17,16,15,3
26688,7,8,28,9,8
26689,11,11,7,30,1
26690,4,2,1,6,47
26691,31,15,8,5,1
26692,6,9,12,26,7
26693,6,26,17,2,9
26694,11,5,20,20,4
26695,4,3,27,4,22
26696,27,1,12,19,1
26697,9,1,8,19,23
26698,2,41,2,4,11
26699,4,3,4,29,20
26700,12,30,6,9,3
26701,2,32,15,5,6
26702,25,1,4,29,1
26703,7,35,5,12,1
26704,32,9,6,11,2
26705,4,19,22,13,2
26706,28,11,7,10,4
26707,18,15,6,18,3
26708,2,22,4,10,22
26709,24,15,6,3,12
26710,3,14,1,2,40
26711,5,28,12,7,8
26712,10,17,4,5,24
26713,1,5,13,15,26
26714,21,2,15,15,7
26715,5,19,11,1,24
26716,27,4,2,13,14
26717,6,10,21,6,17
26718,6,16,6,1,31
26719,31,3,1,3,22
26720,19,15,21,1,4
26721,2,3,32,12,11
26722,15,23,8,8,6
26723,3,14,9,10,24
26724,14,4,18,15,9
26725,20,8,7,9,16
26726,9,7,32,7,5
26727,9,13,22,1,15
26728,7,28,21,2,2
26729,34,3,12,7,4
26730,6,10,26,5,13
26731,25,13,7,8,7
26732,3,5,15,12,25
26733,8,1,38,6,7
26734,9,2,34,8,7
26735,16,5,9,2,28
26736,9,13,7,28,3
26737,11,4,5,36,4
26738,10,13,29,1,7
26739,22,4,15,2,17
26740,17,6,13,3,21
26741,6,15,2,5,32
26742,11,20,8,9,12
26743,6,1,21,15,17
26744,4,20,15,18,3
26745,35,9,4,9,3
26746,23,18,7,1,11
26747,12,13,27,5,3
26748,10,3,14,12,21
26749,6,7,20,11,16
26750,1,3,5,3,48
26751,7,6,1,8,38
26752,4,12,41,1,2
26753,2,15,7,17,19
26754,1,12,33,5,9
26755,3,4,6,36,11
26756,7,17,23,6,7
26757,11,16,15,2,16
26758,5,1,3,21,30
26759,31,8,15,1,5
26760,4,20,6,6,24
26761,5,5,39,4,7
26762,9,17,22,9,3
26763,5,8,36,7,4
26764,2,8,8,18,24
26765,17,3,17,2,21
26766,18,18,1,17,6
26767,3,26,4,25,2
26768,5,27,5,5,18
26769,18,6,19,15,2
26770,8,20,6,2,24
26771,6,22,17,12,3
26772,1,23,15,18,3
26773,10,20,12,10,8
26774,14,8,4,7,27
26775,23,5,13,2,17
26776,5,4,33,7,11
26777,12,5,6,18,19
26778,13,30,6,8,3
26779,6,2,9,33,10
26780,8,4,1,34,13
26781,9,7,4,33,7
26782,1,15,25,14,5
26783,2,30,17,2,9
26784,24,12,10,9,5
26785,14,13,4,11,18
26786,21,2,20,16,1
26787,8,27,11,1,13
26788,5,8,9,19,19
26789,18,10,12,14,6
26790,11,29,7,3,10
26791,26,1,6,24,3
26792,11,2,38,5,4
26793,11,2,2,36,9
26794,10,15,8,4,23
26795,11,12,7,19,11
26796,12,2,9,28,9
26797,9,8,2,9,32
26798,21,15,2,9,13
26799,5,14,4,23,14
26800,27,6,9,2,16
26801,6,3,8,5,38
26802,16,24,7,2,11
26803,34,3,5,14,4
26804,8,3,21,18,10
26805,22,1,21,2,14
26806,6,1,4,7,42
26807,4,13,5,18,20
26808,25,7,5,17,6
26809,12,1,12,33,2
26810,27,16,5,11,1
26811,6,13,17,19,5
26812,6,2,15,4,33
26813,1,23,17,15,4
26814,24,19,6,3,8
26815,5,23,9,4,19
26816,8,8,31,9,4
26817,18,18,4,13,7
26818,12,5,20,21,2
26819,10,8,11,9,22
26820,6,31,6,6,11
26821,1,4,26,20,9
26822,25,2,30,1,2
26823,34,2,6,4,14
26824,6,37,2,4,11
26825,5,1,40,13,1
26826,20,22,12,5,1
26827,22,6,10,17,5
26828,25,15,12,6,2
26829,12,17,8,12,11
26830,17,2,7,32,2
26831,6,3,31,17,3
26832,31,4,1,21,3
26833,5,35,7,2,11
26834,27,7,13,10,3
26835,29,14,2,10,5
26836,43,3,3,8,3
26837,19,15,3,21,2
26838,13,9,5,15,18
26839,9,2,6,12,31
26840,2,15,19,12,12
26841,11,8,14,2,25
26842,1,4,30,13,12
26843,38,4,5,12,1
26844,9,4,2,35,10
26845,23,4,3,15,15
26846,13,18,19,6,4
26847,1,16,31,8,4
26848,3,15,1,37,4
26849,27,6,10,2,15
26850,16,5,26,9,4
26851,13,10,1,13,23
26852,12,8,20,5,15
26853,16,6,11,22,5
26854,5,3,7,38,7
26855,19,12,16,4,9
26856,11,16,12,14,7
26857,8,8,18,11,15
26858,24,4,7,18,7
26859,10,3,2,30,15
26860,21,15,10,13,1
26861,20,13,10,14,3
26862,6,22,1,11,20
26863,16,15,10,12,7
26864,34,1,13,1,11
26865,15,14,10,16,5
26866,4,16,11,5,24
26867,24,1,7,18,10
26868,19,13,5,4,19
26869,5,6,9,22,18
26870,10,4,8,16,22
26871,3,27,12,15,3
26872,18,16,12,2,12
26873,18,13,8,11,10
26874,4,5,16,21,14
26875,17,6,11,1,25
26876,10,1,11,14,24
26877,19,13,11,7,10
26878,2,6,20,31,1
26879,6,10,15,18,11
26880,16,7,4,32,1
26881,17,19,2,1,21
26882,34,8,4,2,12
26883,9,20,21,9,1
26884,14,13,13,11,9
26885,27,16,10,3,4
26886,4,5,7,18,26
26887,7,1,40,1,11
26888,34,11,9,5,1
26889,8,9,16,25,2
26890,22,3,1,25,9
26891,24,24,3,8,1
26892,12,1,16,21,10
26893,4,12,1,17,26
26894,5,28,2,11,14
26895,5,16,8,17,14
26896,23,17,12,7,1
26897,2,12,7,2,37
26898,18,6,1,29,6
26899,22,2,1,29,6
26900,16,1,22,8,13
26901,15,16,5,6,18
26902,4,1,1,26,28
26903,32,3,8,13,4
26904,18,8,24,9,1
26905,9,5,28,9,9
26906,4,17,21,2,16
26907,7,7,17,7,22
26908,40,8,2,5,5
26909,12,9,11,26,2
26910,12,12,1,19,16
26911,3,18,12,3,24
26912,24,3,9,9,15
26913,10,1,4,40,5
26914,9,7,23,15,6
26915,18,5,6,25,6
26916,13,4,24,9,10
26917,2,7,12,16,23
26918,8,11,5,26,10
26919,4,9,21,2,24
26920,21,7,15,5,12
26921,1,18,11,23,7
26922,5,14,18,21,2
26923,20,8,2,11,19
26924,4,20,27,8,1
26925,4,25,15,9,7
26926,15,20,16,5,4
26927,49,1,2,3,5
26928,3,21,4,10,22
26929,10,23,8,16,3
26930,19,4,2,19,16
26931,21,11,5,14,9
26932,2,8,14,34,2
26933,7,1,5,32,15
26934,16,3,21,9,11
26935,17,10,10,1,22
26936,6,7,25,11,11
26937,27,15,13,3,2
26938,1,8,3,39,9
26939,10,3,21,22,4
26940,38,3,4,7,8
26941,16,2,3,9,30
26942,1,6,1,33,19
26943,25,9,9,14,3
26944,11,11,7,10,21
26945,21,2,11,23,3
26946,16,13,8,5,18
26947,12,8,20,6,14
26948,25,6,15,4,10
26949,3,6,15,7,29
26950,6,1,17,25,11
26951,2,1,29,27,1
26952,20,16,6,3,15
26953,6,17,1,16,20
26954,1,4,8,8,39
26955,12,24,5,17,2
26956,25,12,10,2,11
26957,2,14,15,5,24
26958,6,21,6,3,24
26959,7,20,5,2,26
26960,8,3,29,5,15
26961,3,1,13,8,35
26962,5,1,13,19,22
26963,23,1,1,28,7
26964,15,32,3,4,6
26965,8,12,26,12,2
26966,21,10,7,3,19
26967,1,1,14,1,43
26968,5,31,6,9,9
26969,19,10,23,2,6
26970,14,1,10,27,8
26971,11,27,1,4,17
26972,10,21,9,6,14
26973,14,22,16,2,6
26974,20,1,29,1,9
26975,7,10,16,25,2
26976,18,8,8,2,24
26977,1,31,8,5,15
26978,28,11,11,2,8
26979,17,13,7,15,8
