Mn,Fe,Co,Ni,Cu,E_f(eV/atom),Eads,dCenter,WorkFunc,X,Y,Z,Δq_K
1,12,5,32,10,-0.314035691,-1.335333053294717,-4.1890074866037335,5.280445270040491,2165.612965769757,2171.156352314196,2.059602765061653,-0.8869609184200009
11,25,6,11,7,0.142492248,-1.3174938861022727,-4.541948063320986,5.323075857162009,2918.574073116381,2840.5321507122067,1.7877248339592589,-0.882550669068458
11,25,7,13,4,0.163578844,-1.320236694572655,-4.569366063422628,5.317777486273027,2589.371813594225,2574.645591379729,1.7852557595312897,-0.8831042561444122
11,26,2,7,14,0.089894082,-1.3398799336621638,-4.530931048760853,5.332780864654755,2796.266422755039,2810.582855394261,1.7525313482317526,-0.8821947092723593
11,26,3,2,18,0.093006853,-1.347334293110812,-4.524078663722233,5.355169487705301,2756.820224950153,2709.134378510026,1.746706918345726,-0.8817138039630078
11,2,6,40,1,-0.243043806,-1.294363981990896,-4.327917206999697,5.21374503703314,1896.6764160918144,2038.949390612604,2.247580610721183,-0.8912199184799222
11,26,5,2,16,0.123898681,-1.3521044605941688,-4.516393748307976,5.356696388977082,2777.438070000273,2673.636706851283,1.737890608905853,-0.8815192147756337
11,26,6,13,4,0.167712813,-1.324157409186364,-4.577608139703749,5.31966225340149,2752.58924083787,2770.8768624253075,1.777112014347488,-0.8823606214571669
11,26,6,15,2,0.173075544,-1.314216564032873,-4.573262482592014,5.309783626062703,2732.400857847712,2697.4239520057204,1.8078312056108976,-0.8835543050505049
11,26,7,1,15,0.152850367,-1.3279740155114308,-4.553691532079827,5.355350321494727,2989.276549659576,2764.68146908699,1.7535392177891318,-0.881591547481802
11,26,8,12,3,0.196707187,-1.313265670414501,-4.582036332562474,5.318572378577276,2805.5653722557167,2612.4623900834385,1.7740697751753356,-0.8825795744582462
11,26,9,5,9,0.194054285,-1.31900986988054,-4.557621774417372,5.346333223399778,2911.692015464048,2659.6154629085395,1.7572043794239611,-0.8816773732448729
11,26,9,9,5,0.204699624,-1.3130516211063283,-4.574163555913222,5.316618688090491,3034.5020136292937,2828.6748990468823,1.782755097399147,-0.8823651340677162
11,27,19,1,2,0.360004416,-1.3014469449093604,-4.643575920718105,5.33618836539267,3241.8469670664385,2855.24046214736,1.8653450577473063,-0.8807944269815127
1,12,7,39,1,-0.264570072,-1.317019359184539,-4.208302203332185,5.307032391925374,2050.808596074952,2064.365974194317,2.056068864702345,-0.8868171245220506
11,27,4,5,13,0.13637827,-1.3385698781568,-4.552577932394547,5.340014744771865,2770.758018796864,2696.867643705932,1.7520114770806112,-0.8819082522875881
11,27,6,4,12,0.164549333,-1.3337374964970548,-4.5456306676012135,5.35204100248489,2737.0698156039,2608.410417570346,1.727789968296171,-0.8814499026838558
11,27,7,8,7,0.190815953,-1.3223060030733051,-4.553980212348968,5.332415324511592,2948.098245741041,2760.052531290718,1.759189338932711,-0.8817316676467368
11,27,8,5,9,0.19897985,-1.3184884808433068,-4.560515103324978,5.346168870598599,2773.394621805633,2629.3591187836096,1.7501833927727004,-0.881707915887458
11,28,12,4,5,0.278373101,-1.3106680047245527,-4.610262259476392,5.339972669712156,3090.928313421285,2715.9429536681164,1.7589564353716387,-0.8811521974170579
1,12,8,21,18,-0.295018938,-1.3554322155420788,-4.185401080940209,5.310375740998183,2217.912473722055,2149.1744381589147,1.940731171646385,-0.8862163818700718
11,28,2,17,2,0.155418827,-1.325074263570282,-4.557166568096672,5.304777089899781,2776.982720777334,2807.6511554914414,1.7732742682077558,-0.8827528530736914
11,2,8,33,6,-0.230096908,-1.2978976161950542,-4.354867081183131,5.188358448824743,1955.444920561068,2005.9148185124589,2.200261340613529,-0.8899584506370694
11,28,6,1,14,0.177232106,-1.3301428577554584,-4.561803246268725,5.3548134053469525,2927.156487415381,2799.403987388873,1.7395464647910128,-0.881296304195801
11,29,13,3,4,0.311373693,-1.3103077310480131,-4.60750593738035,5.347313419578347,3037.66919745575,2652.7762244010664,1.7492624216697303,-0.8812429239121539
11,29,6,7,7,0.212463668,-1.3239433855307052,-4.576081397709401,5.341341594686872,2978.0943499878485,2805.400898366844,1.7318287974524558,-0.8815280191366397
11,30,10,2,7,0.281836094,-1.3250996938403188,-4.596602955087191,5.353898040865991,2922.2375514278897,2621.3331979147865,1.714069165300545,-0.8807251530064039
11,30,13,3,3,0.331265235,-1.3088220990497472,-4.611886396669431,5.350083386082197,3060.8736600447005,2611.626555839359,1.7402149454840603,-0.8807564124078777
11,30,2,10,7,0.177491399,-1.334976057194161,-4.5614342314047205,5.33453898725132,2775.387226630418,2789.091459688204,1.718066727407772,-0.8815868980877917
11,30,2,1,16,0.154990493,-1.3521241210194974,-4.56373897740384,5.361491653036498,2825.691333990475,2730.825709393495,1.7209283549133132,-0.8811863012296339
11,30,5,4,10,0.209116986,-1.3364221554095033,-4.595707245487022,5.349955691496222,2715.191750667605,2621.947346349696,1.6992621540745707,-0.8811345227917622
11,30,7,1,11,0.232481102,-1.3347890279592536,-4.593254940985609,5.355733082465076,2772.0797082479926,2591.217194046857,1.7164973069006342,-0.8807633274904921
11,30,7,5,7,0.241924827,-1.3203349252610057,-4.595213062601712,5.34672771261698,2927.825001511544,2683.313067325193,1.7172072244854093,-0.8810140817787129
11,30,8,3,8,0.2537968,-1.3358613910963912,-4.5548675987893885,5.3499413024392695,2674.194184779109,2525.950380424458,1.7255414226099055,-0.8811068140398369
1,13,10,14,22,-0.262237917,-1.3494161624094971,-4.231594300126177,5.329363710157248,2291.4213695389008,2239.366976236426,1.904717802525265,-0.8855907550610839
1,13,10,20,16,-0.246811276,-1.338984009899742,-4.238567610646148,5.299272394733032,2307.4383799582542,2174.6843690263595,1.9437652821237656,-0.8856565680202471
11,3,10,2,34,-0.257371835,-1.4043675079598938,-4.211377791285639,5.391905189026314,2152.190661784576,2170.8627589067723,1.9354658268300229,-0.8848122570752617
1,13,12,13,21,-0.233441799,-1.345613833203747,-4.228033608239822,5.32896304623229,2327.427936386155,2181.1881675552168,1.8831518262644844,-0.8853745092166793
11,31,2,2,14,0.177269681,-1.3525532173939407,-4.55174388879377,5.358632262375299,2623.728793541442,2567.9126410265485,1.7046148877569394,-0.8809883743605407
1,13,12,5,29,-0.253917987,-1.3619215644664069,-4.227020551624366,5.3833653686573815,2219.9662528203,2178.302922565847,1.8415357808463968,-0.8852735992139897
1,13,13,32,1,-0.169065589,-1.3010383320515289,-4.29921960994381,5.314525909788148,2174.6693923226967,2138.926106903153,1.982484060036152,-0.8870396639564362
1,13,14,26,6,-0.168594059,-1.3135451814311483,-4.293589576760616,5.311434892869779,2248.980883010709,2138.3392473636864,1.966301415473361,-0.8862597592082327
1,13,14,28,4,-0.163659188,-1.3097057382605783,-4.3020508297962525,5.307573832723698,2214.097720475057,2136.663070533758,1.9982324080248093,-0.8864148976878264
1,13,14,30,2,-0.158520023,-1.3033497052367862,-4.297801573725436,5.313246560685782,2170.29865893856,2084.9398195808885,1.9868996323773649,-0.8868323931846444
11,3,15,30,1,-0.108139512,-1.2892061775007564,-4.382245103871605,5.242099598500651,1963.202253389497,2017.3813489244235,2.2160230246339205,-0.8888873122498966
1,13,15,3,28,-0.212067505,-1.352180083893019,-4.209727270711666,5.384661691790523,2218.7962389086547,2198.476942643904,1.8704702899660608,-0.8850065892874898
11,3,16,21,9,-0.115649905,-1.2998562754855612,-4.352604759421397,5.264241607263759,2218.0955488813324,2064.4982948365728,2.0745798767541124,-0.887198246213367
1,13,17,2,27,-0.183597753,-1.3487154356295332,-4.244568380656938,5.384653414802493,2216.9905638646787,2178.312264556296,1.8758695858062844,-0.8848753992662097
1,13,18,1,27,-0.170270481,-1.3556753571245983,-4.207145300521877,5.392724374699651,2199.4436221394226,2131.071249615997,1.86455024873002,-0.8847496340295175
11,3,18,18,10,-0.092102905,-1.3071857560912323,-4.344553778784902,5.282974541602304,2167.3031236746388,2050.2133817090403,2.052502556467386,-0.8872053563135693
11,3,18,6,22,-0.123326978,-1.3508160295067728,-4.335726036726207,5.329666920138043,2073.069075219164,2014.3471107569808,1.9820875484655416,-0.8847614917003358
1,13,19,4,23,-0.147865483,-1.3389970551798676,-4.2600485867158575,5.374741741738449,2337.581465790934,2157.618280113952,1.8698518189512103,-0.8848076448963873
1,13,20,20,6,-0.091055608,-1.304875256944369,-4.377962215322193,5.312119225295936,2385.0778374811816,2346.770950391961,2.031517273805299,-0.8862288905651349
1,13,20,2,24,-0.136908173,-1.3385379124652386,-4.237917186084725,5.377029575736694,2323.963514473089,2195.341698175165,1.881337942406807,-0.8847165608484747
1,13,20,4,22,-0.131934824,-1.3375601398392671,-4.27583913146463,5.370991818598692,2291.2699016035845,2163.407358870762,1.903228454690964,-0.8851094448325947
1,13,20,7,19,-0.124198666,-1.329565197978532,-4.283111253662138,5.367478540463144,2306.926439965459,2176.6324537174123,1.8699637709002104,-0.8851670368185858
11,32,10,1,6,0.319534775,-1.320984761177207,-4.6050233374110325,5.355065263398634,3007.635005317767,2631.0187250502145,1.7143100582863762,-0.8804299453422169
1,13,21,19,6,-0.077625021,-1.305236787361196,-4.358036425945556,5.326269923457802,2300.0890728156764,2186.2217024799124,1.9845519508740253,-0.8860884692026444
11,3,21,2,23,-0.086713634,-1.3645189264465778,-4.337652199729032,5.341354321066555,2002.4450430376903,2043.7075011397328,2.0072609435655555,-0.8838640397975227
11,32,1,4,12,0.186689194,-1.345192430260305,-4.592080543294802,5.347332883083359,2636.881271023308,2615.794005987872,1.7007013173102652,-0.8809998652545084
11,3,2,15,29,-0.349594096,-1.3922810747423466,-4.187394188508166,5.26707745248913,2186.7992952611007,2177.4449578744984,2.018079012111345,-0.8864731566577017
1,13,2,24,20,-0.361059166,-1.3683589943830126,-4.166580494474987,5.279702261457679,2169.1982168790214,2198.160771875209,1.988011896837432,-0.8861157186029186
11,32,4,11,2,0.251691631,-1.3241583472804572,-4.574519394605317,5.322038902723538,2875.526440847232,2747.0638239035675,1.7589920438790074,-0.8817270509612527
11,3,24,7,15,-0.0268209,-1.327705386304529,-4.379555889693387,5.321891767257662,2160.632388498169,2111.8330338680485,2.063721340634581,-0.8851003649282903
11,3,25,3,18,-0.021557067,-1.3363811334530116,-4.398040066014485,5.327858499435189,2137.0782041741663,2172.5907960834074,2.097105660951069,-0.8842164881053578
11,32,8,7,2,0.303904976,-1.3156243899765547,-4.623807789853803,5.342609393843564,3081.6223571666387,2770.1044226214885,1.7154649928435473,-0.8812215089659461
11,3,30,5,11,0.061526341,-1.3254862249441757,-4.479448638569847,5.299154593319396,2175.1510597848733,2286.86841306461,2.202684614839002,-0.8841990518703328
1,13,30,6,10,0.029506984,-1.3165115947870234,-4.414663952731452,5.336212200362225,2321.737315536511,2244.0840501890884,2.075084233655546,-0.8844535576562167
11,33,1,3,12,0.204504292,-1.347187969828812,-4.573931241086166,5.357350014909384,2610.367722362665,2627.517101437548,1.6824795397346497,-0.8808599048311845
1,1,33,21,4,-0.125222533,-1.2984862936568675,-4.242556774039224,5.316124068731386,1445.3802269079863,1641.212108670763,2.2869277093964606,-0.8896058665418254
11,3,32,2,12,0.085675915,-1.3296130156202528,-4.454186134541151,5.307700031108135,2123.0893942886064,2256.690241743889,2.1988344767373964,-0.883798458526812
11,3,3,29,14,-0.297720876,-1.3420657476536275,-4.230192814574146,5.194308906328184,1969.264399232566,1946.5413897716053,2.159254037620093,-0.8879311847931528
1,13,34,10,2,0.102163644,-1.283845525291987,-4.485897446997757,5.333619142733888,2477.670064658296,2319.350322929932,2.0737538217910427,-0.8866533914394299
11,33,4,1,11,0.245757019,-1.334767320505573,-4.595690617299454,5.359062942757072,2900.4093557811825,2715.092155014021,1.7045696933068086,-0.8805489699968305
11,33,4,2,10,0.248666762,-1.3236230958256587,-4.619574216669178,5.353314898499216,2968.8401830759585,2826.174106019208,1.7057165285206863,-0.8807928748534266
11,3,34,8,4,0.131935608,-1.3064831354555588,-4.51080269830114,5.279985936241388,2245.851286710122,2409.874971257228,2.2939813620769534,-0.8851411921534071
11,33,5,3,8,0.266519965,-1.336812858357859,-4.599399255812785,5.349834889104399,2783.946924712446,2574.0089275022697,1.6861265786071216,-0.8806540660150722
11,3,37,6,3,0.173953465,-1.307313878175508,-4.567865829142066,5.268850722209103,2242.516160706915,2495.145562851273,2.390209106157678,-0.8847513872878001
11,3,37,7,2,0.176139346,-1.3015594079611743,-4.557457179405335,5.270196430594176,2332.100389243763,2569.5179169217763,2.3490935210445074,-0.8851040854337852
1,13,38,3,5,0.146617359,-1.30577433939942,-4.561512841181865,5.3015651373818615,2462.217563531706,2589.185922919824,2.3978632902139343,-0.884166938973385
1,13,39,4,3,0.16467804,-1.3013431106108353,-4.591297461278983,5.291518132260011,2535.3862432965643,2656.6496839252354,2.4103404060194267,-0.8840252272342949
11,34,4,8,3,0.283955607,-1.324917823491406,-4.625238682727325,5.340750508171549,2859.478107931868,2752.4567481538065,1.7062625661241098,-0.8810278865292359
1,1,3,46,9,-0.52950479,-1.359536663629633,-4.054308766686708,5.255750452591844,1190.0904459898222,1414.9188747239764,2.3049397757888324,-0.8885605652283948
11,34,7,2,6,0.315404624,-1.329313475713943,-4.60558135307502,5.355363954774811,3007.912000252716,2734.8030363399653,1.7039756464382034,-0.880370180893895
11,34,8,3,4,0.333356638,-1.327101625763911,-4.621153837337268,5.357344844073137,3052.483585475933,2803.566226940107,1.6963802558545242,-0.8802662911274172
11,3,5,20,21,-0.289701176,-1.356511723222028,-4.223556950114098,5.239551936703155,2021.8014150738973,1975.0156564515275,2.0768627857748694,-0.8871395482139923
1,1,35,3,20,-0.140481476,-1.3598971488540088,-4.238981505411092,5.340513638074636,1448.4983549804892,1776.0418533242912,2.366207103475236,-0.8860250592124288
11,3,5,8,33,-0.32054752,-1.4022977189167745,-4.193512617738505,5.352356026559209,2326.588153945373,2379.049861060116,1.935814717041396,-0.8853071432817492
11,36,1,10,2,0.282606083,-1.336276552959354,-4.614365507319766,5.336129916198173,2771.599408950347,2815.200681666968,1.6753027479693463,-0.880928400749236
1,13,6,11,29,-0.331765384,-1.3693801393454692,-4.174861339530505,5.3476386305812085,2242.9448817036896,2235.6412554824715,1.8731897037393657,-0.8857344463308763
11,36,1,4,8,0.266939714,-1.3432655346712747,-4.619425841448842,5.353882738945373,2734.339936063928,2656.4461899341904,1.6563541201311345,-0.8804926773057546
11,3,6,25,15,-0.261640025,-1.3332092140190333,-4.287510040807855,5.210649888531042,2083.937515445185,2088.3453346272127,2.14390643432309,-0.8885807809322636
11,3,6,4,36,-0.315268087,-1.4077540936902184,-4.215147264225866,5.374141537954958,2239.6682957099288,2259.564331532556,1.92538254082643,-0.8851681097361213
11,36,5,2,6,0.324298027,-1.3258591572676135,-4.620337574153091,5.35994435857111,3151.273441138996,2888.0427016615204,1.679030441937733,-0.880262480705204
11,36,7,4,2,0.360454092,-1.3214221421298962,-4.649419028482934,5.35171283111904,3126.859343641527,2780.348802735984,1.6739844001496995,-0.8802735446598394
11,3,7,10,29,-0.283719807,-1.3872919063947862,-4.225247103558853,5.324068902633811,2026.1066481556973,2016.197664694611,1.9783190934722128,-0.885624091299411
1,13,7,12,27,-0.314302648,-1.3635488376322835,-4.2056227640783215,5.350826635138179,2249.1929732736808,2251.485827329236,1.8650433815389464,-0.8855513327962413
1,1,37,12,9,-0.085977216,-1.3190634497388585,-4.320829866762536,5.298584160032146,1570.2904010971936,1883.89167500528,2.460346093857063,-0.8881373477779207
1,13,7,2,37,-0.339308823,-1.3793066139169792,-4.174429719019284,5.404168593346492,2111.09485022032,2225.6012494969928,1.821661764205089,-0.8853822493936512
11,37,2,9,1,0.315228791,-1.336311725192766,-4.639392691888313,5.33984750885635,2824.868667640657,2729.895409168952,1.6558847612265524,-0.8806475019713753
1,13,7,5,34,-0.330953894,-1.3810936449546984,-4.158312871701137,5.392515653393145,2130.6916249147084,2205.973456514743,1.8488831490313853,-0.8855830205346961
11,3,8,21,17,-0.240737501,-1.3364900252812222,-4.277342885906313,5.249484596955573,2140.312006694444,2081.0948837884944,2.0768490046625594,-0.8870561709498355
11,38,2,8,1,0.33278892,-1.3395234928899062,-4.653157559824426,5.349884483049732,2681.568367093049,2677.441884942355,1.6464700787606537,-0.880316025937252
1,13,8,37,1,-0.234114318,-1.316393132320841,-4.239879336511935,5.31213591240074,1997.1829775474928,2056.1455076075845,2.0301582244594765,-0.8865956487547695
1,13,8,8,30,-0.308504697,-1.3671825036351657,-4.1866604971057,5.376424766350291,2226.682973583468,2225.4838854991194,1.849907708438676,-0.8857201831913634
1,1,39,12,7,-0.054511202,-1.312566122338408,-4.315029401927986,5.294150287506801,1566.0273164973128,1871.422476182089,2.455396487517556,-0.8882112799591058
1,1,39,4,15,-0.075504017,-1.3495714104747352,-4.314395780160208,5.315435984205959,1510.1785411951687,1919.5426119276044,2.5036783657395394,-0.8858151354792447
11,39,4,4,2,0.373848856,-1.3338252946340936,-4.642743072612561,5.355519241020288,3107.242458839157,2886.535984633888,1.6593639627260646,-0.8799502670304888
